"	O
entregando	O
gás	OTHER
em	O
toda	O
vk	OTHER
para	O
o	O
depósito	OTHER
de	O
dona	PERSON
Léa	PERSON
.	O
Preciso	O
de	O
sigilo	OTHER
,	O
pois	O
tenho	O
familiares	PERSON
que	O
moram	O
próximo	O
a	O
localidade	LOCATION
.	O
Ele	O
tem	O
Facebook	ORGANIZATION
.	O
Igor	O
de	O
Souza	O
.	O
vou	O
mandar	O
as	O
fotos	WORK_OF_ART
.	O
Ia	O
enviar	O
para	O
a	O
UPPVk	ORGANIZATION
mas	O
fiquei	O
receio	OTHER
do	O
.	O
"	O

Furto	OTHER
de	O
energia	OTHER
na	O
residência	LOCATION
,	O
medidor	OTHER
adulterado	O

Bom	O
dia	O
Gostaria	O
de	O
informar	O
um	O
desmanche	OTHER
de	O
carros	CONSUMER_GOOD
roubados	O
.	O
Ja	LOCATION
foram	O
polícias	O
verificar	O
e	O
nada	OTHER
acontece	O
,	O
Por	O
causa	OTHER
da	O
região	LOCATION
e	O
chefiado	O
por	O
malícia	OTHER
.	O
Carro	CONSUMER_GOOD
e	O
Honda	ORGANIZATION
city	O
preto	O
.	O
Outros	O
Ja	LOCATION
foram	O
jogado	O
fora	O
pelo	O
cara	OTHER
da	O
carochinha	OTHER
.	O
Esta	O
enfrente	O
casa	LOCATION
dos	O
milicianos	PERSON
.	O
Nessa	O
casa	LOCATION
e	O
feito	O
desmanche	OTHER
e	O
reunião	EVENT
da	O
milícia	PERSON
.	O
Tem	O
vários	O
policiais	PERSON
envolvidos	O
.	O
Estamos	O
com	O
medo	OTHER
.	O
Moradores	PERSON
não	O
aguentar	O
mais	O
.	O
Queremos	O
ver	O
resultado	OTHER
.	O
Ajudem	O
nosso	O
povo	PERSON
.	O

Estamos	O
sofrendo	O
diversos	O
assaltos	EVENT
de	O
pedestres	PERSON
e	O
carros	CONSUMER_GOOD
na	O
área	OTHER
de	O
Coelho	O
da	O
Rocha	O
durante	O
todo	O
o	O
dia	O
como	O
nos	O
dias	O
anteriores	O
.	O
Estão	O
rodando	O
uma	O
blazer	O
preta	O
,	O
ônix	O
prata	O
e	O
um	O
fox	OTHER
vermelho	O
pelas	O
ruas	LOCATION
realizando	O
diversos	O
assaltos	EVENT
.	O
Socorro	O
por	O
favor	OTHER
!	O
!	O
!	O

Veículo	CONSUMER_GOOD
abandonado	O
com	O
marca	OTHER
aparente	O
de	O
projétil	OTHER
no	O
parabeniza	O
dianteiro	O
.	O
Fiat	O
Doublo	O
.	O
RUA	O
CAPITÃO	PERSON
MENEZES	OTHER
,	O
altura	OTHER
do	O
número	OTHER
420	O
.	O

Aviciados	PERSON
fazem	O
reuniões	EVENT
para	O
colocar	O
suas	O
idéias	OTHER
diabólicas	O
em	O
práticas	OTHER
para	O
assaltos	EVENT
de	O
pessoas	PERSON
e	O
caminhões	CONSUMER_GOOD
vem	O
pessoas	PERSON
de	O
todo	O
lugar	OTHER
ficam	O
numa	O
casa	LOCATION
abandonada	O
a	O
noite	O
todo	O
na	O
fogueira	OTHER
viajando	O
e	O
planejando	O
pedimos	O
a	O
presença	OTHER
da	O
polícia	ORGANIZATION
para	O
acabar	O
com	O
essas	O
reuniões	EVENT
do	O
mal	O
.	O
O	O
índice	OTHER
de	O
assalto	EVENT
aumentou	O
muito	O
não	O
tem	O
hora	O
para	O
acontecer	O
agradeço	O
pela	O
colaboração	OTHER
.	O

Volto	O
a	O
fazer	O
denúncia	EVENT
de	O
que	O
criminosos	PERSON
estão	O
usando	O
armas	CONSUMER_GOOD
psicotrônicas	O
importadas	O
em	O
todo	O
Brasil	LOCATION
para	O
torturar	O
,	O
roubar	O
e	O
assediar	O
as	O
vítimas	PERSON
já	O
tem	O
casos	OTHER
no	O
RJ	LOCATION
Onde	O
eu	O
moro	O
por	O
exemplo	OTHER
vejam	O
depoimentos	OTHER
no	O
YouTube	ORGANIZATION
e	O
@tvprivacidade	OTHER
,	O
é	O
verdade	OTHER
e	O
existe	O
tanto	O
que	O
na	O
Rússia	ORGANIZATION
foi	O
liberado	O
pelo	O
presidente	PERSON
Putin	PERSON
para	O
controlar	O
cidadãos	PERSON
mas	O
aqui	O
no	O
Brasil	LOCATION
criminosos	PERSON
importam	O
com	O
fins	OTHER
de	O
roubar	O
e	O
torturar	O
algumas	OTHER
destas	O
armas	CONSUMER_GOOD
que	O
usam	O
é	O
V2K	OTHER
e	O
Mk	O
ultra	O

Furto	OTHER
de	O
energia	OTHER
da	O
ampla	OTHER
,	O
medidor	OTHER
adulterado	O

Veículo	CONSUMER_GOOD
Fiat	ORGANIZATION
toro	O
placa	OTHER
KXI6966	OTHER
rodando	O
com	O
homens	PERSON
armados	O
na	O
entrada	OTHER
do	O
Anaia	PERSON
e	O
santa	O
Izabel	PERSON

Bom	O
dia	O
,	O
Há	O
três	O
semanas	O
vem	O
ocorrendo	O
assaltos	EVENT
a	O
motoristas	PERSON
por	O
bandidos	PERSON
fortemente	O
armados	O
na	O
rua	LOCATION
tinharé	O
.	O
Geralmente	O
,	O
esses	O
assaltos	EVENT
ocorrem	O
na	O
parte	OTHER
da	O
manhã	O
Semana	O
passada	O
,	O
dia	O
16	O
de	O
julho	O
,	O
houve	O
troca	EVENT
de	O
tiros	OTHER
entre	O
polícias	ORGANIZATION
e	O
bandidos	PERSON
as	O
6	O
:	O
30	O
da	O
manhã	O
.	O
Os	O
polícias	ORGANIZATION
trabalharam	O
muito	O
bem	O
e	O
conseguiram	O
evitar	O
o	O
roubo	EVENT
,	O
mas	O
não	O
conseguiram	O
prender	O
ninguém	PERSON
.	O
Foi	O
o	O
único	O
caso	OTHER
de	O
roubo	EVENT
que	O
foi	O
evitado	O
.	O

Os	O
bandidos	PERSON
da	O
kelson	OTHER
roubaram	O
o	O
caixa	CONSUMER_GOOD
do	O
mercado	OTHER
pexinchete	O
e	O
estão	O
escondendo	O
os	O
roubos	EVENT
na	O
empresa	ORGANIZATION
polimix	O
.	O
e	O
ameaçando	O
os	O
seguranças	PERSON

Rua	O
paula	O
nei	O
469	O
Bloco	O
27	O
Realengo	O
cep	O
21760035	O
.	O
Mal	O
elemento	OTHER
Daniel	O
apt	O
406	O
.	O
faz	O
furto	EVENT
grande	O
nas	O
residências	LOCATION
que	O
trabalha	O
.	O
ar	O
condicionado	O
e	O
geladeira	CONSUMER_GOOD
.	O
Intimando	O
as	O
vítimas	PERSON
e	O
moradores	PERSON
.	O
tem	O
deposito	OTHER
desse	O
material	OTHER
na	O
garagem	OTHER
do	O
condomínio	LOCATION
.	O
.	O
.	O
coagindo	O
os	O
moradores	PERSON
a	O
ceder	O
a	O
garagem	OTHER
pra	O
ele	O
desovar	O
o	O
furto	EVENT
.	O
mal	O
elemento	OTHER
é	O
agressivo	O
.	O
Já	O
responde	O
por	O
agressão	EVENT
a	O
morador	PERSON
.	O
.	O
E	O
tentativa	EVENT
de	O
homicídio	EVENT
.	O
.	O
moradores	PERSON
estão	O
coagido	O
e	O
apavorado	O
.	O

45999863019	O
,	O
45991076469	O

Acebei	OTHER
de	O
ver	O
um	O
assalto	EVENT
a	O
caminhão	CONSUMER_GOOD
av	O
Brasil	LOCATION
sentido	O
centro	OTHER
entraram	O
na	O
vila	O
Kennedy	O
caminho	O
baú	O
da	O
pifpaf	OTHER
dois	O
carros	CONSUMER_GOOD
seguindo	O
o	O
caminhão	CONSUMER_GOOD
Chevrolet	O
Cobalt	O
branco	O
e	O
.	O
Hj	O
20	O
preto	OTHER
.	O
Acabou	O
de	O
acontece	O
.	O
Não	O
tem	O
nem	O
5	O
minutos	O

Etios	OTHER
roubado	O
placa	OTHER
LSC1968	OTHER
,	O
se	O
encontra	O
na	O
mão	OTHER
dos	O
traficantes	PERSON
da	O
manguerinha	OTHER
.	O

Carro	CONSUMER_GOOD
roubado	O
sendo	O
usado	O
por	O
traficantes	PERSON
.	O

Carro	CONSUMER_GOOD
Logan	O
Prata	O
de	O
Placa	O
LQK	O
9672	O
encontra	O
se	O
na	O
Auto	O
estrada	O
Grajaú	O
Jacarepaguá	O
na	O
entrada	OTHER
da	O
comunidade	LOCATION
da	O
Barquinha	O
de	O
frente	O
pra	O
Rua	O
.	O
O	O
veículo	CONSUMER_GOOD
foi	O
roubado	O
no	O
arrastão	OTHER
qur	O
teve	O
na	O
serra	OTHER
semanas	O
atrás	O
.	O
O	O
mesmo	OTHER
encontra	O
se	O
aberto	O
com	O
documentos	OTHER
da	O
vítima	PERSON
,	O
bolsa	ORGANIZATION
e	O
outroa	O
pertences	OTHER
q	O
não	O
foi	O
mexido	O
ainda	O
e	O
tem	O
documentos	OTHER
da	O
vítima	PERSON
informando	O
q	O
ela	O
trabalha	O
no	O
Banco	O
Citybank	O
.	O

Carreta	PERSON
roubada	O
derrubou	O
postes	OTHER
e	O
levou	O
fios	OTHER
está	O
estacionada	O
na	O
rua	LOCATION
B	O
prox	O
A	O
estrada	O
do	O
Camboatá	O
.	O
A	O
rua	LOCATION
afetada	O
foi	O
a	O
rua	LOCATION
alfa	O

Tem	O
uma	O
mulher	PERSON
q	O
está	O
fazendo	O
lavagem	O
de	O
dinheiro	OTHER
para	O
o	O
tráfico	O
de	O
drogas	O
da	O
cdd	OTHER
.	O
.	O
Ela	O
usa	O
a	O
conta	OTHER
de	O
banco	ORGANIZATION
dela	O
pra	O
sacar	O
e	O
deposita	O
dinheiro	OTHER
pra	O
traficantes	PERSON
.	O
.	O

Mesmo	O
com	O
a	O
presença	OTHER
do	O
exército	ORGANIZATION
na	O
av	OTHER
Brasil	LOCATION
altura	O
d	O
Guadalupe	O
Bandidos	O
entraram	O
com	O
uma	O
carreta	OTHER
com	O
carga	OTHER
roubada	O
,	O
carreta	OTHER
d	O
cor	OTHER
branca	O

Veiculo	OTHER
placa	O
KXK	O
8071	O
deixado	O
ha	O
3	O
dias	O
e	O
que	O
de	O
acordo	OTHER
com	O
o	O
sinesp	OTHER
consta	O
como	O
roubado	O
.	O

4	O
indivíduos	PERSON
em	O
um	O
carro	CONSUMER_GOOD
preto	O
roubado	O

Emanuel	PERSON
conhecido	O
como	O
Tico	O
Assaltante	O
perigoso	O
Reconheci	O
esse	O
vagabundo	O
Me	O
roubou	O
na	O
Rodovia	O
presidente	O
Dutra	O
altura	O
do	O
Motel	O
medieval	O
Levaram	O
tudo	OTHER
meu	O
na	O
PRENDAM	O
ESSE	O
VAGABUNDO	O
SAFADO	O
ELE	O
TENQUE	O
SER	O
PRESO	O

Boa	O
noite	O
,	O
Na	O
rua	LOCATION
onde	O
moro	O
,	O
vi	O
uma	O
movimentaçao	OTHER
estranha	O
,	O
uma	O
moto	CONSUMER_GOOD
com	O
2	O
homens	PERSON
desconhecidos	O
,	O
o	O
da	O
garupa	CONSUMER_GOOD
desceu	O
e	O
ficou	O
na	O
esquina	LOCATION
,	O
enquanto	O
o	O
que	O
estava	O
pilotando	O
foi	O
em	O
direçao	OTHER
contraria	O
,	O
o	O
que	O
desceu	O
da	O
moto	CONSUMER_GOOD
,	O
voltou	O
a	O
pe	OTHER
,	O
depois	O
retornou	O
pra	O
onde	O
foi	O
deixado	O
,	O
a	O
moto	CONSUMER_GOOD
retornou	O
escoltando	O
um	O
celta	OTHER
preto	O
,	O
todos	PERSON
desceram	O
a	O
rua	LOCATION
,	O
para	O
o	O
ponto	OTHER
cego	O
,	O
logo	O
apos	O
retornaram	O
acredito	O
que	O
estejam	O
dismanchando	O
um	O
carro	CONSUMER_GOOD
em	O
um	O
ponto	OTHER
que	O
nao	O
e	O
possivel	O
ver	O
.	O

Todos	O
os	O
dias	O
,	O
no	O
período	O
de	O
17h	O
até	O
20h	O
,	O
acontecem	O
assaltos	EVENT
a	O
ônibus	OTHER
principalmente	O
a	O
ônibus	OTHER
tarifa	O
da	O
empresa	ORGANIZATION
Amparo	O
linha	O
Itaipuaçu	O
.	O
Sempre	O
são	O
dois	O
caras	PERSON
armados	O
e	O
geralmente	O
eles	O
falam	O
que	O
estão	O
com	O
uma	O
granada	OTHER
.	O
Um	O
fica	O
apontando	O
a	O
arma	CONSUMER_GOOD
para	O
a	O
cabeça	OTHER
do	O
motorista	PERSON
e	O
o	O
outro	PERSON
recolhe	O
os	O
pertences	OTHER
.	O
Isso	O
tá	O
acontecendo	O
todo	O
dia	O
e	O
não	O
tem	O
nenhuma	O
viatura	OTHER
da	O
polícia	ORGANIZATION
ali	O
para	O
coibir	O
faço	O
essa	O
reclamação	EVENT
sobre	O
a	O
polícia	ORGANIZATION
militar	O
também	O
acho	O
que	O
o	O
4	O
e	O
o	O
5	O
batalhão	ORGANIZATION
recebem	O
para	O
não	O
fazer	O
nada	OTHER
não	O
é	O
possível	O
,	O
peço	O
ajuda	OTHER
de	O
vocês	O
transmita	O
um	O
abraço	EVENT
ao	O
meu	O
amigo	PERSON
Zeca	O
Borges	O

Assalto	O
em	O
frente	OTHER
a	O
praça	LOCATION
pio	O
x	O
55	O
Robou	O
uma	O
mulher	PERSON

"	O
Ainda	O
sobre	O
a	O
denúncia	EVENT
enviada	O
conforme	O
número	OTHER
abaixo	O
.	O
A	O
receptora	OTHER
e	O
vendedora	PERSON
dos	O
produtos	CONSUMER_GOOD
chama	O
se	O
Caroline	O
dos	O
Santos	O
e	O
é	O
"	O
"	O
esposa	PERSON
"	O
"	O
de	O
um	O
dos	O
meliantes	PERSON
.	O
Segue	O
foto	WORK_OF_ART
dela	O
.	O
mora	O
na	O
Rua	O
dois	O
.	O
Malvinas	O
Vk	O
"	O

Rapaz	PERSON
andando	O
com	O
carro	CONSUMER_GOOD
numeração	OTHER
do	O
chassi	OTHER
adulterado	O
Tucson	CONSUMER_GOOD
placa	OTHER
kql8395	O
cor	OTHER
prata	OTHER
residente	O
no	O
final	O
da	O
rua	LOCATION
pinda	O
Belford	O
roxo	O
próximo	O
do	O
campo	LOCATION
estrela	O
,	O
nome	OTHER
do	O
Rapaz	PERSON
Dodô	PERSON
carro	CONSUMER_GOOD
fica	O
no	O
final	O
Al	LOCATION
da	O
rua	LOCATION
anda	O
com	O
pai	PERSON
Zeca	PERSON
e	O
com	O
o	O
filho	PERSON
comprou	O
barato	O

Desmanche	OTHER
de	O
carros	CONSUMER_GOOD
na	O
rua	LOCATION
pinda	O
ao	O
lá	O
do	O
da	O
barraca	ORGANIZATION
do	O
Silvinho	PERSON
todos	O
os	O
dias	O
vários	O
carros	CONSUMER_GOOD
chegam	O
para	O
ser	O
cortados	O
rua	LOCATION
pinda	O
no	O
final	EVENT
próximo	O
ao	O
campo	LOCATION
estrela	O
Maringá	O
Belford	O
roxo	O

Carro	O
placa	CONSUMER_GOOD
LRA6111	OTHER
,	O
dado	O
como	O
roubado	O
,	O
foi	O
abandonado	O
e	O
retirada	EVENT
as	O
4	O
rodas	CONSUMER_GOOD
.	O
O	O
evento	EVENT
ocorreu	O
hoje	O
1/08	O
por	O
volta	OTHER
de	O
14h	O

Estão	O
vendendo	O
pão	CONSUMER_GOOD
roubados	O
nos	O
pontos	O
de	O
ônibus	O
da	O
Avenida	O
Dom	O
Hélder	O
Câmara	O
a	O
partir	O
da	O
altura	OTHER
do	O
número	OTHER
3152	O

Homens	PERSON
armados	O
estão	O
assaltando	O
todo	O
dia	O
.	O

Em	O
acari	OTHER
tem	O
muitos	O
carros	CONSUMER_GOOD
roubados	O
ficam	O
mais	O
ruas	LOCATION
guaiuba	OTHER
ipuera	O
e	O
matura	OTHER
em	O
acari	OTHER
ainda	O
mais	O
que	O
se	O
juntou	O
com	O
a	O
pedreira	OTHER

Depósito	OTHER
de	O
carga	OTHER
roubada	O
na	O
rua	O
Nagoia	O
n	O
48	O
em	O
Anchieta	LOCATION
,	O
RJ	LOCATION
.	O
Moradora	O
Célia	PERSON
.	O
Faz	O
parte	OTHER
da	O
quadrilha	PERSON
,	O
avisa	O
aos	O
bandidos	PERSON
da	O
chegada	EVENT
da	O
Polícia	ORGANIZATION
,	O
esconde	O
bandidos	PERSON
em	O
casa	LOCATION
.	O

Residência	LOCATION
serve	O
de	O
depósito	OTHER
de	O
cargas	CONSUMER_GOOD
roubadas	O
.	O

Moradores	PERSON
do	O
bairro	LOCATION
de	O
Inhauma	OTHER
relatam	O
que	O
a	O
Pick	O
up	O
vermelha	O
,	O
Frontier	PERSON
,	O
placa	CONSUMER_GOOD
ITJ	O
-	O
4199	O
foi	O
abandonada	O
na	O
Praça	O
da	O
Vila	O
Santa	O
Luzia	O
há	O
pelo	O
menos	O
3	O
semanas	O
.	O

Mais	O
de	O
vinte	O
carros	CONSUMER_GOOD
desmontados	O
.	O

Roubo	O
do	O
carro	CONSUMER_GOOD
dos	O
correios	OTHER
no	O
Eng	PERSON
novo	O
,	O
tem	O
carga	OTHER
roubada	O
armazenada	O
na	O
rua	O
juiz	PERSON
Jorge	O
Salomão	O
349	O
casa	LOCATION
2	O
moram	O
na	O
casa	LOCATION
uma	O
mulher	PERSON
de	O
bandido	OTHER
chamada	O
Marília	LOCATION
.	O
ela	O
da	O
almoço	EVENT
e	O
faz	O
festinhas	EVENT
pra	O
eles	O
acociacao	O
ao	O
tráfico	OTHER
.	O

Bom	O
dia	O
,	O
agência	ORGANIZATION
dos	O
correios	OTHER
de	O
Rocha	O
Miranda	O
,	O
não	O
paga	O
ao	O
PM	ORGANIZATION
que	O
cobra	O
de	O
todas	O
as	O
lojas	ORGANIZATION
do	O
bairro	LOCATION
,	O
e	O
por	O
isso	O
só	O
essa	O
agência	ORGANIZATION
foi	O
assaltada	O
5	O
vezes	O
em	O
2	O
meses	O
.	O

Assalto	O
a	O
residéncia	PERSON

A	O
um	O
mês	O
,	O
que	O
vem	O
ocorrendo	O
diariamente	O
,	O
assaltos	EVENT
e	O
roubos	EVENT
a	O
veículos	OTHER
,	O
e	O
em	O
alguns	O
dias	O
mais	O
de	O
uma	O
vez	OTHER
.	O
Os	O
marginais	PERSON
ficam	O
de	O
motos	CONSUMER_GOOD
no	O
centro	OTHER
do	O
bairro	LOCATION
a	O
menos	O
de	O
200	O
MTS	ORGANIZATION
do	O
DPO	ORGANIZATION
,	O
a	O
espera	EVENT
do	O
carro	CONSUMER_GOOD
ou	O
moto	CONSUMER_GOOD
pretendido	O
,	O
e	O
seguem	O
os	O
veículos	OTHER
,	O
e	O
quando	O
chegam	O
a	O
altura	OTHER
do	O
colégio	O
dr	O
Luciano	O
pestre	O
,	O
eles	O
abordam	O
,	O
com	O
a	O
maior	O
tranquilidade	OTHER
.	O
Infelizmente	O
a	O
viatura	OTHER
do	O
DPO	ORGANIZATION
,	O
não	O
faz	O
patrulhamento	EVENT
.	O
Moradores	PERSON
pedem	O
socorro	OTHER
.	O

Na	O
rua	O
cônego	O
boucher	O
pinto	OTHER
tem	O
um	O
monte	OTHER
de	O
jovens	PERSON
ladrões	O
.	O
Agora	O
implantaram	O
uma	O
boca	O
de	O
fumo	O
nos	O
fundos	OTHER
do	O
n	O
.	O
153	O

Assalto	O
a	O
residência	OTHER

"	O
Os	O
meliantes	PERSON
que	O
assaltaram	O
uma	O
residéncia	OTHER
na	O
região	LOCATION
do	O
méier	OTHER
na	O
rua	O
paulo	O
silva	O
araujo	OTHER
no	O
dia	O
01/08/17	O
são	O
do	O
complexo	OTHER
do	O
lins	OTHER
.	O
Vulgo	OTHER
dos	O
ladrões	PERSON
:	O
tiaguinho	O
pirulito	O
arau	O

Jovens	PERSON
estão	O
usando	O
e	O
vendendo	O
drogas	CONSUMER_GOOD
e	O
praticando	O
roubos	EVENT
a	O
carros	CONSUMER_GOOD
e	O
a	O
passageiros	PERSON
de	O
ônibus	OTHER

Receptação	OTHER
e	O
venda	EVENT
de	O
produtos	CONSUMER_GOOD
roubados	O
de	O
caminhões	CONSUMER_GOOD
de	O
carga	OTHER

Duas	O
mulheres	PERSON
vendendo	O
produto	CONSUMER_GOOD
de	O
telefonia	OTHER
(	O
carregador	CONSUMER_GOOD
Samsung	ORGANIZATION
)	O
por	O
preço	OTHER
muito	O
inferior	O
ao	O
de	O
mercado	OTHER
,	O
na	O
entrada	OTHER
da	O
estação	LOCATION
do	O
metrô	OTHER
Uruguai	ORGANIZATION
,	O
entrada	OTHER
da	O
esquina	LOCATION
de	O
rua	O
Itacuruça	O
com	O
Conde	O
d3	O
Bonfim	O
.	O

Trata-se	O
de	O
um	O
veículo	CONSUMER_GOOD
abandonado	O
em	O
uma	O
ia	O
sem	O
saída	EVENT
,	O
não	O
há	O
qualquer	O
indício	OTHER
que	O
tenha	O
dono	PERSON
e	O
está	O
depenado	O
.	O
Sobre	O
o	O
veículo	CONSUMER_GOOD
:	O
Siena	O
Vermelho	O
,	O
a	O
rua	LOCATION
é	O
acessível	O
(	O
o	O
endereço	OTHER
não	O
se	O
trata	O
de	O
comunidade	PERSON
)	O
e	O
não	O
há	O
qualquer	O
risco	OTHER
para	O
ser	O
retirado	O
.	O

Arau	O
braço	OTHER
direito	O
do	O
furinho	OTHER
assassino	O
do	O
policial	PERSON
da	O
core	CONSUMER_GOOD
em	O
outubro	O
passado	O
na	O
região	LOCATION
do	O
meýer	OTHER
usa	O
uma	O
moto	CONSUMER_GOOD
yamaha	O
660	O
preta	PERSON
,	O
essa	O
moto	CONSUMER_GOOD
fica	O
escondida	O
na	O
rua	O
conselheiro	O
ferraz	O
133	O

Nome	OTHER
:	O
Vilson	O
Ricardo	O
dos	O
Santos	O
fiuza	O
Vulgo	OTHER
:	O
mara	OTHER
ou	O
titio	CONSUMER_GOOD
Ser	PERSON
encontra	O
morro	LOCATION
do	O
amor	O
jardim	O
íris	O
está	O
aterrorizando	O
na	O
venda	EVENT
velha	O
roubo	EVENT
,	O
homicídios	EVENT
,	O
queimação	OTHER
de	O
carro	CONSUMER_GOOD
ele	O
que	O
comanda	O
e	O
tentativa	EVENT
de	O
homicídio	EVENT
.	O

Rua	LOCATION
agariba	O
muito	O
carro	CONSUMER_GOOD
roubado	O
,	O
máquina	O
de	O
casa	O
Miguel	PERSON
em	O
uma	O
barraca	LOCATION
atrás	O
do	O
mercado	OTHER
prix	O
.	O

Moto	O
BMW	O
praca	CONSUMER_GOOD
LUj3840	OTHER
está	O
na	O
vila	O
ideal	O
em	O
Caxias	ORGANIZATION
!	O
!	O

Receptação	OTHER
e	O
venda	EVENT
frequente	O
de	O
materiais	CONSUMER_GOOD
roubados	O
de	O
caminhões	CONSUMER_GOOD
de	O
carga	OTHER

Furto	OTHER
de	O
água	OTHER
no	O
momento	O
,	O
tiros	OTHER
já	O
foram	O
ouvidos	O
no	O
Local	LOCATION
,	O
discussão	EVENT
com	O
alguns	O
moradores	PERSON
no	O
Local	LOCATION
.	O
.	O
.	O
.	O
Rua	O
38	O
equina	O
com	O
rua	O
50	O
no	O
Jardim	O
Atlântico	O
em	O
Itaipuaçu	LOCATION
,	O
maricá	OTHER
.	O
.	O
.	O

Essa	O
moça	PERSON
vende	O
produtos	CONSUMER_GOOD
roubados	O
de	O
cargas	OTHER
quase	O
que	O
diariamente	O
.	O
Já	O
denunciei	O
a	O
upp	OTHER
vk	O
,	O
pois	O
ficava	O
na	O
frente	OTHER
deles	O
.	O
E	O
eles	O
não	O
tomaram	O
providência	OTHER

Roubos	EVENT
efetuados	O
por	O
esse	O
sujeito	PERSON
vem	O
sendo	O
publicados	O
em	O
sua	O
página	WORK_OF_ART
no	O
facebook	ORGANIZATION
,	O
além	O
da	O
droga	CONSUMER_GOOD
na	O
foto	WORK_OF_ART

Palloma	PERSON
mel	O
líder	PERSON
do	O
tráfico	OTHER
e	O
de	O
assaltos	EVENT
em	O
São	O
Gonçalo	O
.	O

"	O
Bom	O
dia	O

Veiculo	OTHER
roubado	O
,	O
caminhao	EVENT
vermelho	O
,	O
placa	OTHER
LRI	O
3672	O
,	O
esta	O
na	O
rua	LOCATION
Noruega	O
,	O
22	O
-	O
Costa	O
Barros	O
Em	O
frente	OTHER
ao	O
muro	OTHER
verde	O
.	O
Obs	O
.	O
Esta	O
semana	O
uma	O
guarnição	PERSON
passou	O
pela	O
rua	LOCATION
seguida	O
por	O
dois	O
caminhoes	OTHER
tipo	O
prancha	OTHER
(	O
reboque	O
)	O
mas	O
nao	O
checou	O
o	O
caminhao	EVENT
.	O
Passaram	PERSON
direto	O
.	O

Recepção	OTHER
de	O
carga	OTHER
roubada	O
no	O
Rj	LOCATION
,	O
e	O
falta	OTHER
de	O
higiene	OTHER
no	O
estabelecimento	LOCATION
,	O
Fica	O
na	O
estrada	OTHER
do	O
Mato	O
Alto	O
,	O
rua	LOCATION
da	O
pedreira	LOCATION
,	O
Chama	ORGANIZATION
se	O
Kikos	O
lanches	CONSUMER_GOOD
.	O

Melianntes	PERSON
furinho	O
nezinho	O
arau	O
pirulito	CONSUMER_GOOD
e	O
outros	PERSON
circulando	O
de	O
moto	CONSUMER_GOOD
yamaha660	O
preta	O
e	O
uma	O
igual	OTHER
branca	O
.	O
Cadeia	OTHER
pra	O
eles	O

Rua	O
Ipiranga	O
,	O
90	O
casa	LOCATION
4	O
Há	O
anos	O
tem	O
entrado	O
bicicletas	CONSUMER_GOOD
roubadas	O
e	O
escondidas	O
nos	O
fundos	OTHER
dessa	O
vila	LOCATION
,	O
no	O
endereço	OTHER
acima	O
citado	O
.	O
O	O
meliante	PERSON
é	O
conhecido	O
por	O
Netinho	PERSON
.	O
É	O
filho	PERSON
de	O
Luciene	O
Gomes	O
Pereira	O
dos	O
Santos	O
CPF	O
(	O
503	O
.	O
390	O
.	O
364-00	O
)	O
.	O
Hoje	O
por	O
exemplo	OTHER
,	O
acabou	O
de	O
esconder	O
uma	O
bicicleta	CONSUMER_GOOD
azul	LOCATION
,	O
escrita	O
Caixa	ORGANIZATION
!	O
No	O
dia	O
14/07/2017	O
entrou	O
um	O
ladrao	OTHER
minha	O
casa	LOCATION
e	O
roubou	O
meu	O
notebook	CONSUMER_GOOD
,	O
conf	OTHER
.	O
BO	ORGANIZATION
nr	O
009-04540/2017	O
.	O
Dois	O
dias	O
depois	O
,	O
vi	O
próximo	O
a	O
minha	O
residência	LOCATION
esse	O
meliante	PERSON
(	O
Netinho	PERSON
)	O
com	O
o	O
ladrao	OTHER
q	O
roubou	O
meu	O
notebook	CONSUMER_GOOD
.	O
Além	O
desse	O
fato	OTHER
,	O
relato	OTHER
uma	O
oatica	OTHER
d	O
desmonte	OTHER
de	O
bicicletas	CONSUMER_GOOD
na	O
casa	LOCATION
01	O
,	O
(	O
Yuri	O
Sipriano	O
)	O
onde	O
podem	O
constatar	O
várias	O
partes	OTHER
de	O
bicicletas	CONSUMER_GOOD
desmontadas	O
.	O

Gostaria	O
de	O
denunciar	O
o	O
início	O
de	O
um	O
desmanche	OTHER
que	O
está	O
se	O
formando	O
próximo	O
a	O
minha	O
residência	LOCATION
,	O
carros	CONSUMER_GOOD
roubados	O
estão	O
sendo	O
deixados	O
na	O
rua	LOCATION
,	O
e	O
a	O
noite	O
pessoas	PERSON
,	O
se	O
utilizam	O
da	O
máquina	O
iluminação	O
da	O
rua	LOCATION
para	O
furtar	O
peças	CONSUMER_GOOD
dos	O
mesmos	OTHER
.	O
Os	O
carros	CONSUMER_GOOD
estão	O
em	O
sentido	OTHER
transversal	O
na	O
rua	LOCATION
o	O
que	O
atrapalha	O
e	O
inibe	O
a	O
passagem	EVENT
de	O
carros	CONSUMER_GOOD
e	O
pessoas	PERSON
por	O
medo	OTHER
de	O
assaltos	EVENT
ou	O
mesmo	O
represálias	EVENT
.	O
Nas	O
fotos	WORK_OF_ART
são	O
dois	O
carros	CONSUMER_GOOD
abandonados	O
,	O
porém	O
hoje	O
mais	O
um	O
carro	CONSUMER_GOOD
foi	O
abandonado	O
no	O
mesmo	O
local	LOCATION
.	O
Peço	O
ajuda	OTHER
,	O
se	O
não	O
